customer_id,probability_of_churn,prediction_of_churn
3472-OAOOR,0.3488820217504039,0
3518-PZXZQ,0.5072770008038913,1
3521-MNKLV,0.3188321746317347,0
3521-SYVOR,0.3196624686109758,0
3528-HFRIQ,0.0880155607590267,0
3537-RYBHH,0.18324720663550761,0
3538-WZPHD,0.5772607683464668,1
3566-HJGPK,0.5017555642610891,1
3566-VVORZ,0.41020730586794935,0
3570-YUEKJ,0.2772068077210833,0
3577-AMVUX,0.5071354419282657,1
3580-REOAC,0.42603510770723924,0
3583-EKAPL,0.6074296782866611,1
3589-PPVKW,0.4340501029367918,0
3594-KADLU,0.4789893957455886,0
3604-WLABM,0.532787555694541,1
3620-MWJNE,0.4983660377300146,0
3621-CHYVB,0.13337268597918414,0
3629-WEAAM,0.4533865956458979,0
3639-XJHKQ,0.46064186762407155,0
3640-JQGJG,0.40147555094240855,0
3656-TKRVZ,0.5914282811161613,1
3658-KIBGF,0.607375656200744,1
3665-JATSN,0.44890249970574947,0
3668-QPYBK,0.4980262302770035,0
3669-LVWZB,0.47115393344867784,0
3669-OYSJI,0.5021236882510315,1
3677-IYRBF,0.5859071844102349,1
3683-QKIUE,0.46264822818515056,0
3688-FTHLT,0.3871903463191643,0
3689-MOZGR,0.363185347419456,0
3694-DELSO,0.4725285447755891,0
3701-SFMUH,0.46491028276089513,0
3703-TTEPD,0.3492064542097659,0
3714-XPXBW,0.2439105562063248,0
3716-UVSPD,0.60434625977069,1
3723-BFBGR,0.3213466009007468,0
3733-ZEECP,0.4303455843553909,0
3748-FVMZZ,0.574807163699562,1
3751-KTZEL,0.49580896157517385,0
3754-DXMRT,0.5934438788025004,1
3776-EKTKM,0.5973648681283079,1
3780-DDGSE,0.3402268263367016,0
3780-YVMFA,0.5575376740701282,1
3787-TRIAL,0.42470953701877934,0
3794-NFNCH,0.2767208106393572,0
3797-VTIDR,0.5902616095122261,1
3798-EPWRR,0.5933345597535071,1
3806-DXQOM,0.5712598542836155,1
3808-HFKDE,0.4431735413433932,0
3815-SLMEF,0.47850886520706953,0
3841-CONLJ,0.5965745440961511,1
3845-JHAMY,0.3724898480061424,0
3859-CVCET,0.4765391992106615,0
3863-QSTYI,0.18281404316743874,0
3866-MDTUB,0.6078969395777741,1
3873-NFTGI,0.3991996169659906,0
3877-JRJIP,0.6100465705070374,1
3890-RTCMS,0.3799059212817506,0
3891-PUQOD,0.609696216810612,1
3893-JRNFS,0.09406006603601269,0
3896-RCYYE,0.09968441313264527,0
3920-HIHMQ,0.30427181976515777,0
3926-CUQZX,0.501500708052212,1
3945-GFWQL,0.5104793483416573,1
3946-MHCZW,0.5047854146949264,1
3948-FVVRP,0.43984644103338094,0
3948-XHGNA,0.31875837943463364,0
3961-SXAXY,0.5009060407611724,1
3969-JQABI,0.13349453045976056,0
3982-XWFZQ,0.27752465366159174,0
3995-WFCSM,0.6025383973790202,1
3999-WRNGR,0.17294863251277018,0
4002-BQWPQ,0.32733623681892615,0
4003-FUSHP,0.36269246401365846,0
4011-ARPHK,0.29758336473542457,0
4012-ZTHBR,0.4352031254481318,0
4013-UBXWQ,0.5692309410852102,1
4026-SKKHW,0.4875598340115153,0
4030-VPZBD,0.5861819747931328,1
4061-UKJWL,0.4848434159596845,0
4065-JJAVA,0.6044545920500564,1
4072-IPYLT,0.2385347553304253,0
4074-SJFFA,0.5069655697692543,1
4080-IIARD,0.519965256382695,1
4080-OGPJL,0.5589901962148566,1
4104-PVRPS,0.3207540315889828,0
4109-CYRBD,0.3739399841396474,0
4130-MZLCC,0.47089993029121696,0
4132-POCZS,0.21124721716448516,0
4134-BSXLX,0.29553475572367516,0
4139-JPIAM,0.1568987738584104,0
4139-SUGLD,0.2635532374340225,0
4146-SVFUD,0.5012175335779682,1
4177-JPDFU,0.4037012048630954,0
4190-MFLUW,0.4317782857392118,0
4193-ORFCL,0.501500708052212,1
4195-NZGTA,0.5912474589434171,1
4201-JMNGR,0.607861760214083,1
4208-UFFGW,0.4929861371145836,0
4223-WOZCM,0.4958175403016188,0
4226-KKDON,0.5564755913875209,1
4236-UJPWO,0.5826606626017826,1
4237-RLAQD,0.5019254679017244,1
4250-FDVOU,0.5672772262717638,1
4256-ZWTZI,0.47115393344867784,0
4257-GAESD,0.4593833607147386,0
4277-UDIEF,0.33442550177724545,0
4280-DLSHD,0.4481425910217104,0
4282-ACRXS,0.2932951472426688,0
4283-IVYCI,0.4455193196536261,0
4307-KWMXE,0.5223422524793874,1
4310-KEDTB,0.2949077144650949,0
4316-XCSLJ,0.3724449184588693,0
4317-VTEOA,0.605131436107341,1
4320-QMLLA,0.45655201566312403,0
4323-SADQS,0.5468020350148269,1
4324-AHJKS,0.47386420379861793,0
4324-BZCKL,0.43197282956334204,0
4338-EYCER,0.3436924391345207,0
4349-GFQHK,0.607078487780443,1
4351-QLCSU,0.5071071300151184,1
4353-HYOJD,0.29734665226188384,0
4360-QRAVE,0.30597990510676415,0
4361-JEIVL,0.6016889427214508,1
4367-NHWMM,0.49006168808293155,0
4373-VVHQL,0.6018789519567526,1
4385-ZKVNW,0.19438420477207652,0
4398-HSCJH,0.5959366304011459,1
4418-LZMSV,0.4107638109201791,0
4422-QVIJA,0.2443368231844856,0
4429-WYGFR,0.3041039976212501,0
4430-UZIPO,0.47997884477800545,0
4431-EDMIQ,0.5698141147338092,1
4432-ADRLB,0.4928162654199664,0
4439-YRNVD,0.5226248564513357,1
4450-YOOHP,0.22049283807454567,0
4452-QIIEB,0.45040421739883313,0
4456-RHSNB,0.3564584893294225,0
4459-BBGHE,0.36235537522539685,0
4468-KAZHE,0.45193922148937943,0
4468-YDOVK,0.4698276402027162,0
4482-FTFFX,0.5754798228140724,1
4484-CGXFK,0.5914009100193007,1
4489-SNOJF,0.3382971053956328,0
4495-LHSSK,0.36846402245385246,0
4501-VCPFK,0.38933776958858474,0
4504-YOULA,0.24824772485157928,0
4510-PYUSH,0.22893207068816826,0
4522-AKYLR,0.5078552739662766,1
4524-QCSSM,0.30195093775537035,0
4537-DKTAL,0.5942088524079917,1
4566-QVRRW,0.5186191756253926,1
4570-QHXHL,0.5352594260702468,1
4580-TMHJU,0.27346203839028105,0
4581-LNWUM,0.5046558904804123,1
4592-IWTJI,0.47593731158002933,0
4608-LCIMN,0.44249090717361367,0
4625-EWPTF,0.5361524341597205,1
4628-CTTLA,0.18431458691523384,0
4640-UHDOS,0.5085064056370803,1
4646-QZXTF,0.47142505412573926,0
4647-XXZAM,0.459664681562994,0
4662-EKDPQ,0.5026702904530508,1
4671-LXRDQ,0.4930144492221959,0
4672-FOTSD,0.5233201679024782,1
4678-DVQEO,0.6059160703248233,1
4680-KUTAJ,0.5251479304316626,1
4690-LLKUA,0.4686548070082713,0
4695-VADHF,0.4672532852850866,0
4701-AHWMW,0.14264575871645527,0
4701-MLJPN,0.3601938620404507,0
4706-DGAHW,0.60212320443464,1
4710-NKCAW,0.47872385351877583,0
4712-AUQZO,0.355879183625614,0
4718-DHSMV,0.41283235371239235,0
4726-DLWQN,0.16951173128369898,0
4727-MCYZG,0.5074185585126936,1
4729-XKASR,0.5909736851267027,1
4747-LCAQL,0.32596597420007756,0
4749-VFKVB,0.5043323698738408,1
4765-OXPPD,0.4455473012800886,0
4795-WRNVT,0.22032356674410275,0
4797-AXPXK,0.6101274052495408,1
4801-JZAZL,0.5104424675069056,1
4815-GBTCD,0.5665372996153298,1
4816-JBHOV,0.5937444584294295,1
4819-HJPIW,0.35150331571961696,0
4827-USJHP,0.34989400305451146,0
4847-QNOKA,0.5013874383678675,1
4855-SNKMY,0.6015260532714507,1
4881-JVQOD,0.42033941317910806,0
4918-QLLIW,0.4893428927919102,0
4923-ADWXJ,0.31943032346301325,0
4925-LMHOK,0.3928140590132852,0
4926-UMJZD,0.2696657911554308,0
4929-BSTRX,0.5062860654418478,1
4929-ROART,0.36772631014802903,0
4931-TRZWN,0.5175616498678236,1
4939-KYYPY,0.39409605935869274,0
4945-RVMTE,0.2948984330660421,0
4950-BDEUX,0.3267085305117418,0
4957-TREIR,0.49557127898007525,0
4958-GZWIY,0.5547611167828986,1
4959-JOSRX,0.49278795363106714,0
4976-LNFVV,0.34854759405523655,0
4981-FLTMF,0.13743008931843206,0
4987-GQWPO,0.3592016969581834,0
5012-YSPJJ,0.27196970238908785,0
5016-ETTFF,0.417554496343817,0
5018-LXQQG,0.2841720495735518,0
5027-XWQHA,0.5608712177549481,1
5046-NUHWD,0.37044630312636273,0
5047-LHVLY,0.504360685391306,1
5057-LCOUI,0.298493956515495,0
5061-PBXFW,0.26846958575045016,0
5071-FBJFS,0.5804722439559733,1
5073-WXOYN,0.17328913791977177,0
5077-DXTCG,0.6021774758611419,1
5084-OOVCJ,0.37512274268098167,0
5087-SUURX,0.4568927289082801,0
5092-STPKP,0.32211285503189485,0
5103-MHMHY,0.501982102351725,1
5122-CYFXA,0.6023024516313795,1
5133-POWUA,0.5018971506581054,1
5133-VRSAB,0.4339582001386192,0
5136-RGMZO,0.36848322664990274,0
5143-EGQFK,0.5188933864535075,1
5151-HQRDG,0.23408476943422424,0
5154-VEKBL,0.44191264743448677,0
5155-AZQPB,0.29037322424868794,0
5156-UMKOW,0.47590905958481133,0
5167-GBFRE,0.4649973853641691,0
5172-MIGPM,0.48779481178378076,0
5173-WXOQV,0.5038878967487724,1
5174-RNGBH,0.4462469536740501,0
5175-AOBHI,0.47673699006514814,0
5180-UCIIQ,0.3288117125352786,0
5186-EJEGL,0.44806704010815473,0
5202-IVJNU,0.2125954837974712,0
5204-QZXPU,0.44887447795501334,0
5206-HPJKM,0.37520239989416954,0
5207-PLSTK,0.5035678409923973,1
5208-HFSBT,0.4987058466924255,0
5215-LNLDJ,0.5412949079982198,1
5233-GEEAX,0.5355608216925068,1
5236-XMZJY,0.20692376033349408,0
5261-QSHQM,0.5661478320224528,1
5295-PCJOO,0.5799756481031487,1
5307-UVGNB,0.14940201659299882,0
5309-TAIKL,0.4610239035410937,0
5311-IHLEI,0.412977964933719,0
5337-IIWKZ,0.3319798394974904,0
5349-AZPEW,0.4565349866213907,0
5351-QESIO,0.48966540383605023,0
5353-WILCI,0.3842495615262349,0
5356-CSVSQ,0.5964820142962695,1
5365-LLFYV,0.49349576175855314,0
5366-OBVMR,0.3645979705401435,0
5378-IKEEG,0.5969833952521834,1
5382-TEMLV,0.1877720513820256,0
5392-AKEMH,0.5107623971356424,1
5393-HJZSM,0.2751503622622798,0
5402-HTOTQ,0.4828555729639335,0
5404-GGUKR,0.572821123010318,1
5423-BHIXO,0.3519173603133075,0
5424-RLQLC,0.4342533190759744,0
5438-QMDDL,0.3617765893780788,0
5445-GLVOT,0.42962376239883343,0
5447-VYTKW,0.29905340237840466,0
5448-VWNAM,0.37023975812334625,0
5478-JJVZK,0.2616801449888544,0
5480-HPRRX,0.5748818260551786,1
5482-NUPNA,0.4848802791232795,0
5482-PLVPE,0.5825780291708595,1
5485-WUYWF,0.5051337716195062,1
5493-SDRDQ,0.498734164164253,0
5501-TVMGM,0.6075647219950657,1
5515-RUGKN,0.4481425910217104,0
5522-JBWMO,0.6014717517909031,1
5527-ACHSO,0.4320090439201578,0
5533-NHFRF,0.5523537450233769,1
5533-RJFTJ,0.16160589564635483,0
5542-DHSXL,0.48165569250285856,0
5543-QDCRY,0.5838337176084661,1
5552-ZNFSJ,0.6021774758611419,1
5568-DMXZS,0.5558045356161043,1
5590-YRFJT,0.4320789949756953,0
5590-ZSKRV,0.44808656557798165,0
5600-PDUJF,0.46191615893257526,0
5619-PTMIK,0.2525235249357524,0
5630-AHZIL,0.4956279099081992,0
5639-NTUPK,0.40545579267929155,0
5649-TJHOV,0.2910668462635838,0
5650-VDUDS,0.4644620271765686,0
5651-CPDND,0.42667228357223214,0
5651-WYIPH,0.3643618342760588,0
5669-SRAIP,0.5662397250317962,1
5673-FSSMF,0.610208233942178,1
5673-TIYIB,0.490409946424355,0
5692-FPTAH,0.5016706122862821,1
5696-QURRL,0.5014723906451126,1
5697-GOMBF,0.37350776833990323,0
5701-ZIKJE,0.40460961401595513,0
5707-ORNDZ,0.5413400737747468,1
5730-RIITO,0.19206572515322867,0
5759-RCVCB,0.47904593132365736,0
5760-WRAHC,0.34382794385509113,0
5766-XQXMQ,0.2922745057136637,0
5778-BVOFB,0.44247143005460593,0
5780-INQIK,0.5468105391594701,1
5816-SCGFC,0.45455735121765933,0
5832-EXGTT,0.28823766956002517,0
5843-TTHGI,0.36444053911390195,0
5858-EAFCZ,0.5011325810751235,1
5868-CZJDR,0.49371368802826476,0
5876-HZVZM,0.4655217182581262,0
5882-CMAZQ,0.5633162870867341,1
5896-NPFWW,0.588578680343369,1
5909-ECHUI,0.6081047321160865,1
5916-QEWPT,0.5066060857918312,1
5924-IFQTT,0.5180424397591022,1
5939-XAIXZ,0.35984347831475755,0
5948-UJZLF,0.49542112355025764,0
5949-EBSQK,0.48547442723625817,0
5949-HGVJL,0.4096054088549948,0
5951-AOFIH,0.2640945559892166,0
5960-MVTUK,0.5773436907267884,1
5968-VXZLG,0.49392045933208817,0
5995-OIGLP,0.4161118690189063,0
5999-LCXAO,0.4928926234658402,0
6022-KOUQO,0.4839861408560248,0
6029-CSMJE,0.3594885410255067,0
6032-IGALN,0.4901749144695223,0
6035-BXTTY,0.2654770782635271,0
6038-GCYEC,0.32102555428763324,0
6048-QBXKL,0.49955537364210295,0
6075-QMNRR,0.15404781108221624,0
6092-QZVPP,0.2503102807780475,0
6103-QCKFX,0.19486358022914343,0
6127-IYJOZ,0.5019254679017244,1
6128-AQBMT,0.2860449235267136,0
6128-CZOMY,0.6023674060605337,1
6128-DAFVY,0.13596900684568516,0
6131-FOYAS,0.33191209367956515,0
6133-OZILE,0.4547293036361263,0
6135-OZQVA,0.5575292083357661,1
6137-MFAJN,0.23659443381837003,0
6142-VSJQO,0.5010759460365961,1
6143-JQKEA,0.4265614528305099,0
6145-NNPNO,0.5009626758781675,1
6158-HDPXZ,0.490316448869007,0
6171-ZTVYB,0.20386065226469444,0
6180-YBIQI,0.4561134628665911,0
6185-TASNN,0.6027200517417182,1
6207-WIOLX,0.3158948978039116,0
6211-WHMYA,0.15275954855984641,0
6214-EDAKZ,0.4325962228326444,0
6217-TOWGS,0.3858286899170501,0
6218-KNUBD,0.5690558690317246,1
6235-VDHOM,0.5600814693979531,1
6240-EURKS,0.4546169638762276,0
6243-OZGFH,0.41870447004997663,0
6257-RJOHI,0.4794502601482626,0
6260-ONULR,0.5115231225436927,1
6261-LHRTG,0.3067953875323137,0
6304-IJFSQ,0.4873617350805169,0
6313-GIDIT,0.21112084934612246,0
6317-YPKDH,0.49292093542417514,0
6322-HRPFA,0.17083449983593357,0
6331-LWDTQ,0.4412228368527727,0
6338-AVWCY,0.4818450841316693,0
6339-DKLMK,0.4947450384593139,0
6344-SFJVH,0.33616204391760446,0
6345-HOVES,0.24008937586658177,0
6351-SCJKT,0.48252384497260525,0
6366-XIVKZ,0.4115042355671608,0
6366-ZGQGL,0.49000507527129233,0
6368-NWMCE,0.233360606993214,0
6397-JNZZG,0.19995470771684568,0
6402-EJMWF,0.48199505539611676,0
6410-LEFEN,0.5360482886083637,1
6429-SHBCB,0.36691825055658783,0
6439-LAJXL,0.44775892629368874,0
6447-GORXK,0.25900589404353686,0
6464-KEXXH,0.43167807789736173,0
6473-ULUHT,0.4996129024408869,0
6475-VHUIZ,0.4238409219889161,0
6476-YHMGA,0.4025267836038219,0
6483-OATDN,0.4462104834171623,0
6497-TILVL,0.45422036708818686,0
6502-KUGLL,0.40134771319494417,0
6507-DTJZV,0.41328837757864784,0
6519-CFDBX,0.594126912748508,1
6537-QLGEX,0.4735852728460143,0
6542-LWGXJ,0.4732823220951465,0
6543-CPZMK,0.5274746721113721,1
6549-NNDYT,0.3939058911912443,0
6575-SUVOI,0.3212552821769104,0
6581-NQCBA,0.47982981181688195,0
6582-OIVSP,0.5016139775825227,1
6595-COKXZ,0.5011325810751235,1
6599-SFQVE,0.5665819700547668,1
6608-QQLVK,0.6049960994512161,1
6614-VBEGU,0.32862690062891853,0
6620-HVDUJ,0.3241443308250185,0
6620-JDYNW,0.37002049988866803,0
6624-JDRDS,0.45064808574606596,0
6625-UTXEW,0.5142715716191926,1
6629-CZTTH,0.5075034925684618,1
6629-LADHQ,0.49638385894481146,0
6633-MPWBS,0.57162887180356,1
6637-KYRCV,0.5612254079316167,1
6650-VJONK,0.5007927704588877,1
6652-YFFJO,0.5303987144869994,1
6656-JWRQX,0.49326068241378745,0
6661-EIPZC,0.16600726876629676,0
6682-QJDGB,0.21651432025387435,0
6689-KXGBO,0.6050231680707647,1
6702-OHFWR,0.6010915715914644,1
6704-UTUKK,0.3709219256841561,0
6705-LNMDD,0.3489670149998385,0
6713-OKOMC,0.41769224140877353,0
6715-OFDBP,0.5831538572287372,1
6743-HHQPF,0.19437345688503785,0
6752-APNJL,0.20501569831009592,0
6773-LQTVT,0.2769633855496988,0
6778-YSNIH,0.6015342788437318,1
6789-HJBWG,0.5132246108222612,1
6791-YBNAK,0.35170990267807517,0
6817-WTYHE,0.492957825051957,0
6834-NXDCA,0.49035680397245335,0
6839-ITVZJ,0.40250288356683706,0
6844-DZKRF,0.49595911901308015,0
6854-EXGSF,0.4541727143789345,0
6859-RKMZJ,0.42344194952723385,0
6865-JZNKO,0.2791303364249155,0
6873-UDNLD,0.2993557154513838,0
6876-ADESB,0.604156653638386,1
6888-SBYAI,0.5046721541973079,1
6890-PFRQX,0.37473259888139787,0
6898-MDLZW,0.4145165622214934,0
6905-NIQIN,0.5046438389975246,1
6907-CQGPN,0.36481114346529975,0
6907-FLBER,0.6070514685340176,1
6917-IAYHD,0.4949878192507899,0
6921-OZMFH,0.4738077235642057,0
6923-EFPNL,0.47998741035589887,0
6954-OOYZZ,0.36148102909521995,0
6959-GQEGV,0.26899777157200344,0
6959-UWKHF,0.6008742709999422,1
6982-SSHFK,0.5011042635594017,1
6994-KERXL,0.5835584756913414,1
7000-WCEVQ,0.354960710954896,0
7009-LGECI,0.479308912676316,0
7016-BPGEU,0.27220288131008036,0
7036-ZZKBD,0.27740832663220005,0
7041-TXQJH,0.2281072744989431,0
7054-ENNGU,0.43764292617277983,0
7054-LGEQW,0.501982102351725,1
7055-HNEOJ,0.4907015982273727,0
7065-YUNRY,0.5016139775825227,1
7074-STDCN,0.2937015500468459,0
7075-BNDVQ,0.47052451395897366,0
7077-XJMET,0.5272180036000659,1
7078-NVFAM,0.34213869012435805,0
7088-FBAWU,0.38537249055134515,0
7109-MFBYV,0.39457481697383323,0
7129-ACFOG,0.5741787034700392,1
7130-CTCUS,0.3826314408608131,0
7136-IHZJA,0.22276541446730114,0
7143-BQIBA,0.43570093308703045,0
7159-FVYPK,0.4982613476195364,0
7175-NTIXE,0.3245490160054972,0
7176-WIONM,0.4123739789147731,0
7217-JYHOQ,0.32905188845315575,0
7233-IOQNP,0.19225914565613403,0
7240-ETPTR,0.5380759547046451,1
7242-QZLXF,0.591274833215423,1
7246-ZGQDF,0.6071595415866212,1
7250-EQKIY,0.504530577902326,1
7252-NTGSS,0.5015290254496847,1
7273-TEFQD,0.5836327144710564,1
7284-BUYEC,0.47112571013549676,0
7312-XSBAT,0.604589992979147,1
7318-EIVKO,0.5523342230175682,1
7319-VENRZ,0.4618683820932028,0
7339-POGZN,0.5806929009823603,1
7351-KYHQH,0.5638346453242294,1
7351-MHQVU,0.46273270813864587,0
7359-PTSXY,0.6024216661715185,1
7361-YPXFS,0.2972118449700221,0
7365-BVCJH,0.5907820098705368,1
7377-DMMRI,0.5954373153978656,1
7382-DFJTU,0.3671734317834075,0
7384-GHBPI,0.5803259590852707,1
7389-KBFIT,0.484665096632355,0
7395-XWZOY,0.3515447819119989,0
7396-VJUZB,0.47631316153376696,0
7404-JLKQG,0.5926320458957544,1
7410-KTVFV,0.364204446368635,0
7421-ZLUPA,0.4339025537206435,0
7442-YGZFK,0.5041624761918029,1
7446-YPODE,0.4263205036530907,0
7459-IMVYU,0.31490994752094353,0
7459-RRWQZ,0.39608779070058087,0
7470-MCQTK,0.403627666373932,0
7501-VTYLJ,0.4967236546774926,0
7502-BNYGS,0.1889201433604728,0
7511-YMXVQ,0.5361891380520013,1
7520-HQWJU,0.10572361027402208,0
7521-AFHAB,0.4676557060242431,0
7537-RBWEA,0.4902032212241353,0
7551-DACSP,0.46518353807798524,0
7554-AKDQF,0.45974908283842325,0
7568-PODML,0.5016139775825227,1
7579-OOPEC,0.4959308032182193,0
7580-UGXNC,0.4985925768899538,0
7587-RZNME,0.5848158221338989,1
7590-VHVEG,0.5937635027742808,1
7593-JNWRU,0.45915832266420126,0
7593-XFKDI,0.5021803225166613,1
7595-EHCDL,0.2636918317410125,0
7605-SNLQG,0.18754757541921716,0
7615-ESMYF,0.5936898128042304,1
7619-ODSGN,0.41590343291559423,0
7622-NXQZR,0.2812181386797777,0
7623-TRNQN,0.5042191075278898,1
7634-WSWDB,0.5406846281666831,1
7636-OWBPG,0.4011679441285038,0
7639-SUPCW,0.33320115099950076,0
7663-RGWBC,0.5009626758781675,1
7669-LCRSD,0.41591923801103814,0
7672-VFMXZ,0.18996586637252882,0
7675-OZCZG,0.5857506115096419,1
7683-CBDKJ,0.5054572820726642,1
7691-KGKGP,0.1541556417528932,0
7707-PYBBH,0.21908079569821695,0
7721-JXEAW,0.12358059338573599,0
7729-JTEEC,0.5936351648593182,1
7733-UDMTP,0.18972196699942454,0
7734-DBOAI,0.5993520588124568,1
7740-KKCXF,0.15263163188606516,0
7742-MYPGI,0.4615220356083249,0
7743-EXURX,0.5477366680736042,1
7746-AWNQW,0.2838126054864522,0
7754-IXRMC,0.5016422949396702,1
7758-XKCBS,0.4767969687973023,0
7766-CLTIC,0.434976987476081,0
7767-UXAGJ,0.6049690301878072,1
7776-QWNFX,0.27690221300296847,0
7794-JASDG,0.5047004693671212,1
7797-EJMDP,0.4544816094822615,0
7798-JVXYM,0.5078355404964615,1
7799-DSEWS,0.4734047167056511,0
7802-EFKNY,0.5581269342793791,1
7811-JIVPF,0.32619980696359563,0
7825-GKXMW,0.6024487952828717,1
7839-NUIAA,0.17138756094463187,0
7841-TZDMQ,0.49358070054193565,0
7851-FLGGQ,0.5012458510635375,1
7853-OETYL,0.5687056731760499,1
7854-EDSSA,0.43473830251086265,0
7854-FOKSF,0.5970651493338338,1
7869-ZYDST,0.27408302965956166,0
7872-RDDLZ,0.1431649928442367,0
7876-BEUTG,0.3875316492825957,0
7878-JGDKK,0.4759176190030204,0
7880-XSOJX,0.4747029293942839,0
7881-EVUAD,0.5925964148305384,1
7883-ROJOC,0.35401976139728797,0
7890-VYYWG,0.47975267087073387,0
7895-VONWT,0.4041847079382599,0
7905-NJMXS,0.5634167586726843,1
7905-TVXTA,0.5800116006762576,1
7909-FIOIY,0.34370250765692056,0
7925-PNRGI,0.19850192884616255,0
7932-WPTDS,0.5910010650502738,1
7950-XWOVN,0.41222843110464813,0
7963-GQRMY,0.4841927343776366,0
7964-YESJC,0.3270543947262,0
7966-YOTQW,0.4313892612855601,0
7989-AWGEH,0.22831527034079396,0
7989-VCQOH,0.48182626419688307,0
8008-HAWED,0.4971321389624572,0
8017-UVSZU,0.21703356859724962,0
8033-ATFAS,0.22409589623823253,0
8049-WJCLQ,0.43455945245371536,0
8064-RAVOH,0.60464414886065,1
8066-POXGX,0.49669881129221305,0
8069-YQQAJ,0.3860190406845864,0
8070-AAWZP,0.3112794639807976,0
8080-DDEMJ,0.6020689304969281,1
8082-GHXOP,0.40104013869920185,0
8095-WANWK,0.4262567063514375,0
8096-LOIST,0.4581663462212906,0
8097-VBQTZ,0.1512292248479133,0
8100-HZZLJ,0.27698678486114003,0
8108-UXRQN,0.5222942922403448,1
8111-BKVDS,0.42373779013679524,0
8148-BPLZQ,0.33447138185427006,0
8158-WPEZG,0.5138668657980935,1
8160-HOWOX,0.5648928845450553,1
8167-GJLRN,0.5777029706176408,1
8180-AKMJV,0.5011892160845883,1
8182-PNAGI,0.4125935797714393,0
8198-RKSZG,0.41282985244467696,0
8201-AAXCB,0.41080289577917717,0
8205-MQUGY,0.513111418756057,1
8217-QYOHV,0.47383596359771885,0
8221-EQDGL,0.2489036022665192,0
8224-IVVPA,0.3005990318692364,0
8229-MYEJZ,0.5310672235882811,1
8229-TNIQA,0.4763414157146242,0
8242-JSVBO,0.45082483835572096,0
8250-ZNGGW,0.47618045275762233,0
8257-RZAHR,0.40420864028103487,0
8259-NFJTV,0.4452225696349129,0
8260-NGFNY,0.49023152804157166,0
8263-JQAIK,0.4813840465294332,0
8263-OKETD,0.3587562166542526,0
8280-MQRQN,0.504530577902326,1
8286-AFUYI,0.6036147494296134,1
8292-TYSPY,0.35926964213775,0
8313-KTIHG,0.5865282973054862,1
8344-WFMFH,0.5388360084885426,1
8348-HFYIV,0.5962283594400624,1
8350-NYMVI,0.21679685350372047,0
8356-WUAOJ,0.6020146540492249,1
8364-TRMMK,0.48778623757151807,0
8388-FYNPZ,0.5840263558603647,1
8399-YNDCH,0.3464827629407022,0
8400-WZICQ,0.20056107547784643,0
8401-EMUWF,0.21057197140715492,0
8404-GFGCZ,0.5888886732829,1
8445-DNBAE,0.6047524529196451,1
8450-JOVAH,0.4996403265591903,0
8450-UYIBU,0.32206642368427074,0
8455-HIRAQ,0.442379137936054,0
8467-WYNSR,0.33637961213703554,0
8474-UMLNT,0.41405763610491525,0
8495-PRWFH,0.279984136656728,0
8498-XXGWA,0.10627852888215249,0
8543-MSDMF,0.6034414471508027,1
8548-AWOFC,0.1499170436022767,0
8582-KRHPJ,0.15853433675776374,0
8591-NXRCV,0.2182545010570526,0
8601-QACRS,0.4709281521224657,0
8614-VGMMV,0.48776998215774436,0
8623-ULFNQ,0.40577608396797976,0
8624-GIOUT,0.17088263959916455,0
8640-SDGKB,0.5937063688940404,1
8644-XYTSV,0.1997680810265353,0
8645-KWHJO,0.49953910852327554,0
8648-PFRMP,0.4946403589535684,0
8650-RHRKE,0.5690390375948056,1
8654-DHAOW,0.49819613379521543,0
8659-HDIYE,0.11390746095486783,0
8660-BUETV,0.4844473426491826,0
8663-UPDGF,0.31394729328441384,0
8665-UTDHZ,0.5939547413425507,1
8671-KKKOS,0.2493087639634439,0
8676-OOQEJ,0.569511196693925,1
8679-JOEVF,0.48517524349050994,0
8695-WDYEA,0.5049836193769645,1
8705-WZCYL,0.601906093628719,1
8706-HRADD,0.3380681403326655,0
8710-YGLWG,0.5013874383678675,1
8718-PTMEZ,0.4944052665846615,0
8720-RQSBJ,0.6014717517909031,1
8722-NGNBH,0.4649495652087421,0
8731-WBBMB,0.3200290672386494,0
8734-FNWVH,0.27437610156205083,0
8735-DCXNF,0.43163933874654575,0
8735-IJJEG,0.39632345733548546,0
8740-XLHDR,0.46678163226591085,0
8741-LQOBK,0.1773830108033045,0
8756-RDDLT,0.1364010781272738,0
8757-TFHHJ,0.5041624761918029,1
8773-HHUOZ,0.3801008130281046,0
8775-CEBBJ,0.4339388062667473,0
8779-QRDMV,0.5991072377984874,1
8791-GFXLZ,0.4119348818975862,0
8799-OXZMD,0.2810578951733723,0
8805-JNRAZ,0.4953928082824021,0
8806-EAGWC,0.4903336011004292,0
8807-ARQET,0.2797945812167785,0
8824-RWFXJ,0.4908997547259723,0
8847-GEOOQ,0.12463091613012581,0
8851-RAGOV,0.3220214218803489,0
8878-HMWBV,0.588029992166856,1
8878-RYUKI,0.21872105852639476,0
8885-QSQBX,0.504020897387498,1
8887-IPQNC,0.45060049839365807,0
8901-HJXTF,0.4010863131047281,0
8903-XEBGX,0.5995234847258952,1
8904-OPDCK,0.13861721275843766,0
8919-FYFQZ,0.2555370082123859,0
8930-XOTDP,0.367568309334545,0
8950-MTZNV,0.5014157558027585,1
